997.070312, -716.552734, 409.667969
589.843750, -743.896484, 735.839844
965.332031, -792.724609, 621.093750
905.273438, -734.130859, 554.687500
580.078125, -790.771484, 571.289062
420.898438, -676.025391, 1134.277344
-412.353516, -669.677734, 1411.132812
-278.564453, -474.365234, 1557.617188
-2.197266, -294.677734, 1553.710938
188.964844, -314.208984, 1136.230469
-,-,-
146.972656, -367.919922, 651.855469
183.105469, -296.630859, 452.148438
645.507812, -366.455078, 259.277344
516.113281, -374.755859, 378.906250
706.542969, -485.107422, 771.484375
687.500000, -409.912109, 1265.136719
234.863281, -372.314453, 1507.324219
-247.802734, -255.615234, 1794.433594
-668.701172, -123.779297, 1999.755859
-705.322266, 29.296875, 1840.332031
-496.826172, 157.226562, 1465.820312
-238.037109, 284.179688, 1291.992188
-356.201172, 275.390625, 1187.500000
-538.330078, 227.539062, 988.281250
-673.095703, 193.359375, 801.269531
-477.783203, 132.812500, 738.769531
-357.177734, 150.390625, 677.734375
-174.072266, 92.773438, 459.960938
198.730469, 1.953125, 233.886719
249.511719, -119.384766, 246.093750
194.335938, -257.568359, 180.664062
411.621094, -362.060547, 215.332031
375.488281, -378.662109, 383.789062
458.984375, -486.083984, 283.691406
495.117188, -526.123047, 551.757812
533.203125, -477.294922, 434.082031
600.097656, -631.591797, 361.328125
808.105469, -503.662109, 801.757812
916.015625, -653.076172, 523.925781
953.125000, -714.599609, 630.371094
870.605469, -705.810547, 741.699219
376.953125, -760.498047, 1066.894531
696.289062, -747.802734, 1192.871094
-236.572266, -592.529297, 1376.953125
-208.740234, -382.568359, 1509.765625
-21.728516, -222.412109, 1486.328125
-,-,-
204.589844, -349.365234, 636.718750
404.785156, -344.482422, 717.285156
416.992188, -313.232422, 672.851562
523.925781, -378.662109, 951.171875
624.023438, -412.841797, 1152.832031
322.753906, -365.478516, 1406.250000
8.789062, -283.935547, 1651.367188
-418.212891, -124.755859, 1903.320312
-362.060547, -42.724609, 1931.640625
-231.689453, 115.234375, 1514.648438
-333.740234, 141.601562, 1161.621094
-435.791016, 130.859375, 980.957031
-447.998047, 136.718750, 909.179688
-417.236328, 101.562500, 853.515625
-425.537109, 105.468750, 633.300781
-109.619141, 35.156250, 499.023438
-190.673828, -57.373047, 558.593750
-90.576172, -69.091797, 327.636719
129.394531, -198.974609, 410.156250
132.812500, -322.021484, 370.605469
377.929688, -330.810547, 370.605469
